"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-25","0.00","0.0","0.8","29","41","18","    2","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-26","0.00","0.0","0.8","29","33","24","    4","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-27","0.09","1.2","1.2","21","27","16","    5","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-28","0.00","0.0","2.0","21","30","11","   16","69.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-29","0.00","0.0","2.0","29","44","15","   16","76.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-30","0.00","0.0","1.6","29","36","22","   16","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-03-31","0.00","0.0","1.2","37","53","20","   30","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-01","0.00","0.0","0.8","40","47","33","   28","71.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-02","0.00","0.0","0.8","35","40","29","   33","116.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-03","0.00","0.0","0.8","29","35","23",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-04","0.00","0.0","0.0","27","35","19","   16","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-05","0.00","0.0","0.0","29","41","16","   31","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-06","0.00","0.0","0.0","35","47","22","   15","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-07","0.00","0.0",,"44","63","25","   19","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-08","0.00","0.0",,"46","57","35","   28","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-09","0.00","0.0",,"51","65","36","   23","120.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-10","0.00","0.0",,"46","56","35","    2","138.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-11","0.01","0.0",,"38","46","31","    2","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-12","0.04","0.4","0.0","34","45","23","    2","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-13","0.00","0.0","0.0","34","46","22","   27","76.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-14","0.00","0.0",,"34","48","20","    2","89.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-15","0.00","0.0",,"40","55","24","   22","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-16","0.00","0.0",,"49","62","35","   20","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-17","0.00","0.0",,"38","49","27","   28","170.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-18","0.00","0.0",,"36","53","18","   13","96.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-19","0.00","0.0",,"36","44","28","    7","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-20","0.02","0.2",,"30","36","25",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-21","0.06","0.6","0.0","29","32","25",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-22","0.00","0.0","0.0","38","53","23","   15","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-23","0.00","0.0",,"44","60","27","   16","96.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-24","0.00","0.0",,"49","60","37","   27","98.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-25","0.00","0.0",,"47","60","35","   27","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-26","0.00","0.0",,"47","64","31","   30","138.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-27","0.12","0.3",,"46","59","33","   33","149.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-28","0.00","0.0",,"54","69","40","    4","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-29","0.00","0.0",,"54","71","36","   13","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-04-30","0.00","0.0",,"57","75","39","   13","87.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-01","0.00","0.0",,"62","79","44","   15","105.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-02","0.00","0.0",,"61","77","45","   35","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-03","0.00","0.0",,"61","81","41","   19","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-04","0.00","0.0",,"64","82","45","   12","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-05","0.00","0.0",,"60","75","44","   11","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-06","0.03","0.0",,"47","54","39","   16","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-07","0.02","0.0",,"52","63","40","   12","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-08","0.34","0.0",,"51","57","44","    2","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-09","0.00","0.0",,"51","58","44","   34","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-10","0.00","0.0",,"51","58","44",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-11","0.03","0.0",,"52","67","37","   11","107.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-12","0.00","0.0",,"54","70","38",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-13","0.00","0.0",,"60","74","44","   17","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-14","0.00","0.0",,"60","72","47","   18","129.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-15","0.00","0.0",,"65","81","49","   17","102.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-16","0.00","0.0",,"62","69","54","   34","158.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-17","0.00","0.0",,"57","67","48","    2","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-18","0.00","0.0",,"54","69","38","   17","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-19","0.00","0.0",,"65","85","44","    3","136.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-20","0.00","0.0",,"67","81","53","   12","76.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-21","0.00","0.0",,"67","82","51","   21","73.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-22","0.72","0.0",,"61","73","49","   19","138.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-23","0.01","0.0",,"57","71","43","   19","80.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-24","0.00","0.0",,"56","67","45","    7","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-25","0.00","0.0",,"57","64","49","    3","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-26","0.00","0.0",,"56","71","40",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-27","0.00","0.0",,"60","75","45","   13","136.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-28","0.03","0.3",,"62","78","47","   32","149.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-29","0.00","0.0",,"64","78","50","   30","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-30","0.01","0.0",,"65","77","53","   33","167.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-05-31","0.00","0.0",,"63","76","50","   36","96.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-01","0.00","0.0",,"51","56","45","   34","116.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-02","0.00","0.0",,"55","71","39",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-03","0.00","0.0",,"62","76","48","   11","71.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-04","0.00","0.0",,"68","85","52","   14","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-05","0.00","0.0",,"67","78","55","    1","138.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-06","0.00","0.0",,"61","74","49","   35","134.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-07","0.00","0.0",,"68","85","50",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-08","0.00","0.0",,"69","86","51","   15","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-09","0.00","0.0",,"69","82","55","   14","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-10","0.00","0.0",,"66","81","51","   17","127.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-11","0.00","0.0",,"66","74","59","   34","98.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-12","0.00","0.0",,"69","81","58",,
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-13","0.23","0.0",,"72","86","58","   23","125.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-14","1.06","0.0",,"53","62","43","   32","165.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-15","0.40","0.0",,"54","64","43","   33","152.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-16","0.00","0.0",,"62","78","46","   29","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-17","0.00","0.0",,"61","74","49","   14","100.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-18","0.05","0.0",,"51","55","47","   35","91.7"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-19","0.10","0.0",,"50","58","42","   33","120.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-20","0.55","0.0",,"44","45","41","   33","127.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-21","0.15","0.0",,"52","63","41","    2","127.5"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-22","0.00","0.0",,"54","68","39","   20","94.0"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-23","0.00","0.0",,"59","73","44","   29","114.1"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-24","0.00","0.0",,"63","78","49","   33","134.2"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-25","0.00","0.0",,"60","69","50","   31","149.9"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-26","0.00","0.0",,"64","77","52","    4","78.3"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-27","0.06","0.0",,"66","79","53","   33","111.8"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-28","0.07","0.0",,"66","80","51","   33","109.6"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-29","0.09","0.0",,"68","83","53","   31","183.4"
"CA003031092","CALGARY INTERNATIONAL A, AB CA","2023-06-30","0.00","0.0",,"71","82","60","   17","73.8"
