"STATION","NAME","DATE","PRCP","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-11","0.00","1.6","-4","4","-11","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-12","0.00","1.6","5","15","-5","   30","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-13","0.00","1.6","5","15","-5","   32","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-14","0.00","1.6","5","17","-7","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-15","0.00","1.6","-1","6","-7","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-16","0.02","2.0","-7","0","-14","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-17","0.00","2.0","4","19","-11","   28","96.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-18","0.00","2.0","25","33","16","   26","154.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-19","0.00","1.2","31","35","26","   27","185.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-20","0.00","0.0","31","39","24","   28","127.5"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-21","0.02","0.4","29","41","18","   27","111.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-22","0.00","0.4","35","45","25","   25","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-23","0.25","0.4","22","30","14","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-24","0.23","3.9","11","19","3","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-25","0.02","6.7","-3","5","-11","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-26","0.00","5.9","8","27","-12","   24","78.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-27","0.00","5.5","26","32","19","   27","154.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-28","0.00","1.2","25","32","17","   27","149.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-29","0.00","0.8","20","29","10","   27","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-30","0.00","0.8","21","30","13","   34","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2016-12-31","0.07","0.8","16","26","7","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-01","0.04","2.8","8","18","-2","    1","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-02","0.02","2.4","-5","5","-15","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-03","0.01","2.8","-4","3","-10","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-04","0.00","2.4","8","17","-1","   34","96.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-05","0.02","2.8","13","25","1","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-06","0.04","3.1","7","14","0","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-07","0.01","3.9","0","4","-4","   32","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-08","0.01","3.1","-2","0","-4","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-09","0.16","4.7","-7","-4","-11","   35","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-10","0.03","4.7","-6","2","-14","    4","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-11","0.00","4.3","3","19","-12","   33","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-12","0.00","3.5","11","26","-5","   28","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-13","0.01","3.5","16","26","6","   28","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-14","0.00","3.1","24","42","6","   27","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-15","0.00","3.5","35","43","26","   27","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-16","0.00","3.1","33","46","19","   26","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-17","0.00","2.8","42","51","33","   23","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-18","0.00","0.8","36","47","24","   11","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-19","0.00","0.8","38","47","29","   28","116.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-20","0.00","0.0","31","45","16","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-21","0.00","0.0","23","34","12","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-22","0.00","0.4","23","26","20","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-23","0.00","0.4","22","26","18","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-24","0.01","0.4","21","33","9","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-25","0.00","0.0","26","35","16","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-26","0.00","0.0","27","40","15","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-27","0.00","0.0","30","44","16","   28","127.5"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-28","0.00","0.0","45","50","41","   26","145.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-29","0.00","0.4","47","56","38","   26","185.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-30","0.00","0.4","32","41","23","   26","145.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-01-31","0.00","0.4","16","24","9","   36","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-01","0.00","0.0","14","19","9","   32","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-02","0.00","0.4","12","21","3","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-03","0.07","0.0","5","12","-2","   34","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-04","0.08","1.6","3","6","-1","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-05","0.29","2.8","-1","3","-4","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-06","0.26","5.5","-10","-4","-16","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-07","0.01","6.7","-14","-5","-22","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-08","0.00","6.3","-8","7","-23","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-09","0.00","6.3","10","18","2","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-10","0.02","5.9","20","41","0","   28","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-11","0.00","5.5","28","35","21","   31","154.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-12","0.00","5.1","33","42","24","   27","145.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-13","0.00","2.8","39","47","31","   28","120.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-14","0.00","2.0","37","53","22","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-15","0.00","1.2","44","60","27","   26","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-16","0.02","0.0","43","57","29","   30","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-17","0.00","0.4","41","50","31","   28","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-18","0.08","0.4","28","35","22","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-19","0.01","0.8","29","34","24","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-20","0.00","0.4","25","31","18","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-21","0.00","0.0","29","35","24","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-22","0.02","0.4","24","29","20","   34","96.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-23","0.01","0.0","22","28","17","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-24","0.08","0.0","16","21","11","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-25","0.02","1.6","18","27","10","   36","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-02-26","0.01","1.6","14","21","7","   33","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-04","0.00","0.4","18","26","9","   36","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-05","0.06","0.4","11","14","8","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-06","0.01","0.4","8","13","2","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-07","0.00","0.8","8","13","2","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-08","0.15","2.8","1","7","-5","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-09","0.06","2.8","-5","0","-9","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-10","0.06","5.5","-2","1","-6","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-11","0.02","4.7","-2","4","-7","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-12","0.00","4.3","3","9","-3","   17","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-13","0.01","3.9","25","47","3","   28","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-14","0.01","2.4","38","48","29","   15","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-15","0.01","0.4","43","59","27","    3","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-16","0.03","0.4","38","48","28","    2","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-17","0.00","0.4","33","43","23","   18","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-18","0.00","0.4","43","61","25","   28","156.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-19","0.01","0.4","31","40","23","   27","120.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-20","0.00","0.4","27","34","21","   14","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-21","0.00","0.0","33","43","24","   18","111.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-22","0.04","0.0","43","57","29","   31","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-23","0.00","0.4","39","51","27","   27","111.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-24","0.00","0.4","41","57","26","   19","96.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-25","0.00","0.4","42","54","30","   27","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-26","0.00","0.4","37","49","24","   13","78.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-27","0.00","0.4","42","53","31","    3","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-28","0.00","0.0","41","53","29","   30","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-29","0.02","0.0","40","52","28","   18","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-30","0.01","0.4","39","52","27","   33","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-03-31","0.00","0.4","43","58","28","   19","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-01","0.00","0.4","46","60","32","   28","145.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-02","0.42","0.4","32","38","26","   36","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-03","0.00","0.8","34","44","24","   32","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-04","0.00","0.4","35","53","18","   28","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-05","0.00","0.4","43","61","25","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-06","0.00","0.0","53","65","41","   20","111.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-07","0.06","0.0","38","50","27","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-08","0.00","0.0","45","54","36","   28","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-09","0.01","0.0","41","47","35","   17","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-10","0.01","0.0","39","53","26","   33","96.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-11","0.00","0.0","40","49","31","   32","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-12","0.00","0.0","37","45","30","   14","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-13","0.63","0.0","36","39","32","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-14","0.00","0.0","41","50","31","   33","116.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-15","0.02","0.4","31","38","25","   34","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-16","0.01","0.4","35","48","23","   14","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-17","0.00","0.0","40","52","29","   17","78.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-18","0.00","0.4","45","57","33","   32","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-19","0.14","0.4","46","57","35","   11","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-20","0.00",,"46","60","32","   18","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-21","0.02","0.4","45","52","38","   35","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-22","0.30","0.4","41","54","28","    8","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-23","0.06","0.0","42","51","34","   12","78.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-24","0.27","0.4","36","40","32","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-25","0.20","1.6","31","34","27","   36","78.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-26","0.00","0.4","31","38","24","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-27","0.01","0.0","40","47","33","    6","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-28","0.00","0.0","40","49","31","   34","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-29","0.00","0.0","45","56","33","   18","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-04-30","0.06",,"47","58","36","   34","132.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-01","0.00",,"43","55","31","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-02","0.00",,"44","55","34","   34","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-03","0.00",,"50","70","30","   27","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-04","0.00",,"61","75","47","   29","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-05","0.03",,"60","79","41","   28","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-06","0.04",,"62","77","46","   35","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-07","0.01",,"45","52","37","   34","111.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-08","0.01",,"50","63","36","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-09","0.00",,"53","60","46","   33","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-10","0.02",,"54","70","39","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-11","0.04",,"56","73","39","   20","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-12","0.02",,"57","68","47","   17","127.5"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-13","0.08",,"51","61","40","    2","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-14","0.05",,"47","56","37","   33","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-15","0.01",,"45","59","32","   21","111.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-16","0.00",,"43","55","31","    5","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-17","0.22",,"42","45","38","    5","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-18","0.00",,"48","62","35","   18","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-19","0.00",,"51","66","35","    3","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-20","0.00",,"53","68","38","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-21","0.03",,"56","73","39","   31","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-22","0.04",,"63","76","50","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-23","0.02",,"67","83","51","   24","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-24",,,"50","54","46","   36","199.1"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-25","0.01",,"49","56","42","   32","154.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-26","0.00",,"52","68","35","   33","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-27","0.03",,"63","77","50","   32","116.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-28","0.04",,"58","71","46","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-29","0.00",,"58","74","43","   13","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-30","0.00",,"62","78","45","   16","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-05-31","0.00",,"66","83","49","   29","98.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-01","0.01",,"63","74","53","   33","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-02","0.00",,"62","71","54","   27","145.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-03","0.00",,"61","80","42","   28","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-04","0.07",,"62","73","50","   34","161.1"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-05","0.00",,"58","65","49","   34","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-06","0.04",,"58","73","43","   14","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-07","0.00",,"62","80","45","   12","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-08","0.49",,"65","79","52","   23","179.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-09","0.19",,"56","67","45","    4","132.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-10","0.46",,"46","52","41","   27","132.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-11","0.03",,"55","68","43","   28","82.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-12","0.00",,"58","73","44","   15","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-13","0.05",,"55","63","46","   35","120.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-14","0.10",,"56","62","49","   34","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-15","0.00",,"54","67","40","    8","78.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-16","0.03",,"60","70","50","   35","102.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-17","0.00",,"58","67","49","   14","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-18","0.00",,"59","71","47","   26","107.4"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-19","0.00",,"57","69","45","   35","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-20","0.02",,"66","80","52","   34","179.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-21","0.01",,"56","68","43","   26","136.5"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-22","0.01",,"53","62","45","   31","140.9"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-23","0.01",,"57","67","47","   35","87.2"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-24","0.00",,"59","69","48","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-25","0.03",,"63","79","47","   15","91.7"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-26","0.01",,"71","88","54","   26","154.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-27","0.00",,"62","70","53","   34","120.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-28","0.06",,"56","68","44","   31","120.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-29","0.00",,"61","71","50","    0","0.0"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-06-30","0.00",,"66","82","50","   32","71.6"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-07-01","0.15",,"66","80","53","   34","116.3"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-07-02","0.03",,"66","82","49","   11","73.8"
"CA003031094","CALGARY INTERNATIONAL CS, AB CA","2017-07-03","0.01",,"65","75","55","    5","127.5"
